"Time","simulation_actions.last { name: Zona1_wall2_shade_FMU }","simulation_actions.last { name: Zona1_wall8_shade_FMU }","simulation_actions.last { name: Zona1_wall9_shade_FMU }","simulation_actions.last { name: Zona2_wall2_shade_FMU }","simulation_actions.last { name: Zona2_wall3_shade_FMU }","simulation_actions.last { name: Zona4_wall2_shade_FMU }","simulation_observations.last { name: T_ext }","simulation_observations.last { name: Tair_z1 }","simulation_observations.last { name: Tair_z2 }","simulation_observations.last { name: Tair_z3 }","simulation_observations.last { name: Tair_z4 }","simulation_observations.last { name: DistrictCooling }","simulation_observations.last { name: DistrictHeating }","simulation_observations.last { name: Electricity }","simulation_observations.last { name: DNI }"
2025-12-24 01:00:00,0,0,0,0,0,0,3.73,20.1,18.1,18.6,18.9,0,8688,64347,226
2025-12-24 13:00:00,0,0,0,0,0,0,3.50,18.0,17.1,18.4,18.1,0,86876,87321,0
2025-12-25 01:00:00,0,0,0,0,0,0,4.32,18.3,17.4,18.6,18.2,0,8688,64347,67.3
2025-12-25 13:00:00,0,0,0,0,0,0,4.75,18.1,17.1,18.4,18.1,0,86876,87321,0
2025-12-26 01:00:00,0,0,0,0,0,0,1.30,18.0,17.1,18.4,18.0,0,8688,64347,0
2025-12-26 13:00:00,0,0,0,0,0,0,-0.483,17.2,16.4,17.9,17.5,0,86876,87321,0
2025-12-27 01:00:00,0,0,0,0,0,0,0.367,17.6,16.9,18.1,17.7,0,8688,64347,4.00
2025-12-27 13:00:00,0,0,0,0,0,0,1.38,17.2,16.4,17.9,17.5,0,86876,87321,0
2025-12-28 01:00:00,0,0,0,0,0,0,4.10,20,20,20,20,0,641566,64347,0.667
2025-12-28 13:00:00,0,0,0,0,0,0,3.73,17.4,16.9,18.2,17.9,0,86876,87321,0
2025-12-29 01:00:00,0,0,0,0,0,0,5.25,20.5,20,20,20,0,281835,64347,599
2025-12-29 13:00:00,0,0,0,0,0,0,5.22,18.2,17.2,18.5,18.3,0,86876,87321,0
2025-12-30 01:00:00,0,0,0,0,0,0,6.45,18.8,17.7,18.6,18.5,0,8688,64347,64.0
2025-12-30 13:00:00,0,0,0,0,0,0,5.67,18.2,17.2,18.5,18.2,0,86876,87321,0
2025-12-31 01:00:00,0,0,0,0,0,0,2.28,18.2,17.2,18.4,18.1,0,8688,64347,0
2025-12-31 13:00:00,0,0,0,0,0,0,0.183,17.7,17.0,18.3,17.9,0,69501,114758,0
